video_id	video_title	date	segment_number	segment_timestamp	segment_url	segment_topic	reference	article_link	segment_name	doi	open_alex_id	classification
mmNV-GwTP6I	300 typów neuronów - Rzut monetą nieuczciwy - Dym z Kalifornii na Cyprze | Czytamy naturę #188	2023-12-22T09:00:41Z	2)	10:37	https://www.youtube.com/watch?v=mmNV-GwTP6I&t=637s	dymie z kalifornijskich pożarów, który wywołał chmury nad Limassol	Mamouri, R. E., Ansmann, A., Ohneiser, K., Knopf, D. A., Nisantzi, A., Bühl, J., ... & Hadjimitsis, D. (2023). Wildfire smoke triggers cirrus formation: lidar observations over the eastern Mediterranean. Atmospheric Chemistry and Physics, 23(22), 14097-14114.	https://acp.copernicus.org/articles/23/14097/2023/	Dym z Kalifornii na Cyprze	https://doi.org/10.5194/acp-23-14097-2023	https://openalex.org/W4388683875	Ziemia|Gleba, woda, biosfera|Atmosfera i klimat
mmNV-GwTP6I	300 typów neuronów - Rzut monetą nieuczciwy - Dym z Kalifornii na Cyprze | Czytamy naturę #188	2023-12-22T09:00:41Z	3)	15:23	https://www.youtube.com/watch?v=mmNV-GwTP6I&t=923s	fizyce rzutu monetą, która prowadzi do wniosku, że nie jest on w pełni symetryczny.	Bartoš, F., Sarafoglou, A., Godmann, H. R., Sahrani, A., Leunk, D. K., Gui, P. Y., ... & Wagenmakers, E. J. (2023). Fair coins tend to land on the same side they started: Evidence from 350,757 Flips. arXiv preprint arXiv:2310.04153.	https://arxiv.org/abs/2310.04153	Rzut monetą nieuczciwy			No DOI
W6hU54kj73I	Kosmiczne strzały znikąd - Diamenty i kontynenty - Sklep za blisko | Czytamy naturę #186	2023-12-04T09:00:31Z	1)	01:08	https://www.youtube.com/watch?v=W6hU54kj73I&t=68s	cząstce promieniowania kosmicznego, która wyskoczyła chyba z pustej przestrzeni	Telescope Array Collaboration*†, Abbasi, R. U., Allen, M. G., Arimura, R., Belz, J. W., Bergman, D. R., ... & Zundel, Z. (2023). An extremely energetic cosmic ray observed by a surface detector array. Science, 382(6673), 903-907.	https://www.science.org/doi/10.1126/science.abo5095	Kosmiczne strzały znikąd	https://doi.org/10.1126/science.abo5095	https://openalex.org/W4388936953	Fizyka|Kosmos|Kosmologia i astronomia obserwacyjna
W6hU54kj73I	Kosmiczne strzały znikąd - Diamenty i kontynenty - Sklep za blisko | Czytamy naturę #186	2023-12-04T09:00:31Z	2)	13:26	https://www.youtube.com/watch?v=W6hU54kj73I&t=806s	tym, co diamenty potrafią nam powiedzieć o rozpadaniu się kontynentów	Timmerman, S., Stachel, T., Koornneef, J. M., Smit, K. V., Harlou, R., Nowell, G. M., ... & Pearson, D. G. (2023). Sublithospheric diamond ages and the supercontinent cycle. Nature, 623, 752–756 (2023).	https://www.nature.com/articles/s41586-023-06662-9	Diamenty i kontynenty	https://doi.org/10.1038/s41586-023-06662-9	https://openalex.org/W4387744247	Ziemia|Litosfera|Geologia regionalna i złożowa
W6hU54kj73I	Kosmiczne strzały znikąd - Diamenty i kontynenty - Sklep za blisko | Czytamy naturę #186	2023-12-04T09:00:31Z	3)	20:50	https://www.youtube.com/watch?v=W6hU54kj73I&t=1250s	związku między chorobami serca i otyłością a odległością do sklepów i restauracji.	Xu, R., Huang, X., Zhang, K., Lyu, W., Ghosh, D., Li, Z., & Chen, X. (2023). Integrating human activity into food environments can better predict cardiometabolic diseases in the United States. Nature Communications, 14(1), 7326.	https://www.nature.com/articles/s41467-023-42667-8	Sklep za blisko	https://doi.org/10.1038/s41467-023-42667-8	https://openalex.org/W4388635038	inne|Dietetyka
3y5wtsBuDQ8	Płód uczy się języka - Pseudo-technet! - Najbrzydszy ptak świata | Czytamy naturę #185	2023-11-27T09:00:02Z	1)	00:59	https://www.youtube.com/watch?v=3y5wtsBuDQ8&t=59s	"badaniach mózgów noworodków pokazujących, że już w łonie matki ""zaprzyjaźniły się"" z językiem, który słyszały za życia płodowego"	Mariani, B., Nicoletti, G., Barzon, G., Ortiz Barajas, M. C., Shukla, M., Guevara, R., ... & Gervain, J. (2023). Prenatal experience with language shapes the brain. Science Advances, 9(47), eadj3524.	https://www.science.org/doi/10.1126/sciadv.adj3524	Płód uczy się języka	https://doi.org/10.1126/sciadv.adj3524	https://openalex.org/W4388901980	Życie człowieka|Tekst i tłumaczenie|Analiza dźwięku i mowy
3y5wtsBuDQ8	Płód uczy się języka - Pseudo-technet! - Najbrzydszy ptak świata | Czytamy naturę #185	2023-11-27T09:00:02Z	2)	09:34	https://www.youtube.com/watch?v=3y5wtsBuDQ8&t=574s	pseudo-technecie, czyli odpowiednio dobranej mieszaninie pierwiastków doskonale udających technet	Okazoe, S., Kusada, K., Yoshida, Y., Maesato, M., Yamamoto, T., Toriyama, T., ... & Kitagawa, H. (2023). Molybdenum–Ruthenium–Carbon Solid-Solution Alloy Nanoparticles: Can They Be Pseudo-Technetium Carbide?. Journal of the American Chemical Society.	https://pubs.acs.org/doi/10.1021/jacs.3c06594	Pseudo-technet!	https://doi.org/10.1021/jacs.3c06594	https://openalex.org/W4387964862	Wytwarzanie|Nanotechnologia i elektronika|Kubity, kropki kwantowe i okolice
3y5wtsBuDQ8	Płód uczy się języka - Pseudo-technet! - Najbrzydszy ptak świata | Czytamy naturę #185	2023-11-27T09:00:02Z	3)	15:52	https://www.youtube.com/watch?v=3y5wtsBuDQ8&t=952s	badaniach poziomu atrakcyjności ptaków, z których wynika ranking ptaków najatrakcyjniejszych i najbrzydszych.	Santangeli, A., Haukka, A., Morris, W., Arkkila, S., Delhey, K., Kempenaers, B., ... & Mammola, S. (2023). What drives our aesthetic attraction to birds?. npj Biodiversity, 2(1), 20.	https://www.nature.com/articles/s44185-023-00026-2	Najbrzydszy ptak świata			No DOI
IMgpLgiP44E	Nieskończone polikatenany - Ewolucja głębin oceanu - Smartband tkaninowy | Czytamy naturę #184	2023-11-20T09:00:21Z	1)	01:09	https://www.youtube.com/watch?v=IMgpLgiP44E&t=69s	projektowaniu materii, od atomu wzwyż,	Liu, J., Wu, M., Wu, L., Liang, Y., Tang, Z. B., Jiang, L., ... & Liu, Z. (2023). Infinite Twisted Polycatenanes. Angewandte Chemie, e202314481.	https://onlinelibrary.wiley.com/doi/abs/10.1002/ange.202314481	Nieskończone polikatenany	https://doi.org/10.1002/ange.202314481	https://openalex.org/W4387372511	Chemia|Fotochemia organiczna|Fotochemia farmaceutyczna
IMgpLgiP44E	Nieskończone polikatenany - Ewolucja głębin oceanu - Smartband tkaninowy | Czytamy naturę #184	2023-11-20T09:00:21Z	2)	06:56	https://www.youtube.com/watch?v=IMgpLgiP44E&t=416s	zasadach ewolucji panujących w głębinach oceanu,	Junger, P. C., Sarmento, H., Giner, C. R., Mestre, M., Sebastian, M., Moran, X. A. G., ... & Logares, R. (2023). Global biogeography of the smallest plankton across ocean depths. SCIENCE ADVANCES. 8 Nov 2023. Vol 9, Issue 45	https://www.science.org/doi/full/10.1126/sciadv.adg9763	Ewolucja głębin oceanu	https://doi.org/10.1126/sciadv.adg9763	https://openalex.org/W4388507700	Biologia|Ekologia i ochrona środowiska|Jakość wody, mikroorganizmy wodne
IMgpLgiP44E	Nieskończone polikatenany - Ewolucja głębin oceanu - Smartband tkaninowy | Czytamy naturę #184	2023-11-20T09:00:21Z	3)	16:03	https://www.youtube.com/watch?v=IMgpLgiP44E&t=963s	opasce biometrycznej na nadgarstek wykonanej z elektronicznego poliestru.	Ma, X., Wang, P., Huang, L., Ding, R., Zhou, K., Shi, Y., ... & Zheng, Z. (2023). A monolithically integrated in-textile wristband for wireless epidermal biosensing. Science Advances, 9(45), eadj2763.	https://www.science.org/doi/10.1126/sciadv.adj2763	Smartband tkaninowy	https://doi.org/10.1126/sciadv.adj2763	https://openalex.org/W4388562539	Wytwarzanie|Materiały|Elektronika miękka, smart textiles
Mi-6lQK_SPs	Szybka diagnoza guza - Płaskowce - Skutki i skuteczność lockdownów COVID-owych | Czytamy naturę #182	2023-11-06T09:00:19Z	1)	01:22	https://www.youtube.com/watch?v=Mi-6lQK_SPs&t=82s	błyskawicznym badaniu genetycznym guza nowotworowego w czasie operacji mózgu, aby pomóc chirurgom w decyzji	Vermeulen, C., Pagès-Gallego, M., Kester, L., Kranendonk, M. E. G., Wesseling, P., Verburg, N., ... & de Ridder, J. (2023). Ultra-fast deep-learned CNS tumour classification during surgery. Nature, 1-8.	https://www.nature.com/articles/s41586-023-06615-2	Szybka diagnoza guza	https://doi.org/10.1038/s41586-023-06615-2	https://openalex.org/W4387541211	Medycyna|Nowotwory|Helicobacter pylori
Mi-6lQK_SPs	Szybka diagnoza guza - Płaskowce - Skutki i skuteczność lockdownów COVID-owych | Czytamy naturę #182	2023-11-06T09:00:19Z	2)	18:55	https://www.youtube.com/watch?v=Mi-6lQK_SPs&t=1135s	zwierzętach, które ledwie są zwierzętami	Najle, S. R., Grau-Bové, X., Elek, A., Navarrete, C., Cianferoni, D., Chiva, C., ... & Sebé-Pedrós, A. (2023). Stepwise emergence of the neuronal gene expression program in early animal evolution. Cell, 186(21), 4676-4693.	https://www.cell.com/cell/fulltext/S0092-8674(23)00917-0	Płaskowce	https://doi.org/10.1016/j.cell.2023.08.027	https://openalex.org/W4386861011	Biologia|Ekologia i ochrona środowiska|Ekosystemy dna oceanu
Mi-6lQK_SPs	Szybka diagnoza guza - Płaskowce - Skutki i skuteczność lockdownów COVID-owych | Czytamy naturę #182	2023-11-06T09:00:19Z	3)	22:39	https://www.youtube.com/watch?v=Mi-6lQK_SPs&t=1359s	skutkach i skuteczności lockdownów COVID-owych w Australii.	Fuss, F. K., Tan, A. M., & Weizman, Y. (2023). Retrospective Evaluation of the Effectiveness of COVID-19 Control Strategies Implemented by the Victorian Government in Melbourne—A Proposal for a Standardized Approach to Review and Reappraise Control Measures. COVID, 3(8), 1063-1078. https://www.mdpi.com/2673-8112/3/8/78	https://www.mdpi.com/2673-8112/3/8/78	Skutki i skuteczność lockdownów COVID-owych	https://doi.org/10.3390/covid3080078	https://openalex.org/W4385341227	Społeczeństwo|Historia i kultura|Świat sportu
2Rl146vHlbw	7500 dolarów dla bezdomnego - Tyra, królowa Wikingów - Z jelita trylobita | Czytamy naturę #181	2023-10-30T08:00:01Z	1)	01:23	https://www.youtube.com/watch?v=2Rl146vHlbw&t=83s	długofalowych skutkach jednorazowego przekazania osobom bezdomnym 7500 dolarów	Dwyer, R., Palepu, A., Williams, C., Daly-Grafstein, D., & Zhao, J. (2023). Unconditional cash transfers reduce homelessness. Proceedings of the National Academy of Sciences, 120(36), e2222103120.	https://www.pnas.org/doi/10.1073/pnas.2222103120	7500 dolarów dla bezdomnego	https://doi.org/10.1073/pnas.2222103120	https://openalex.org/W4386249627	Życie człowieka|Umysł i zdrowie|Obraz ciała, zaburzenia odżywiania
2Rl146vHlbw	7500 dolarów dla bezdomnego - Tyra, królowa Wikingów - Z jelita trylobita | Czytamy naturę #181	2023-10-30T08:00:01Z	2)	15:40	https://www.youtube.com/watch?v=2Rl146vHlbw&t=940s	Thyrze, wielkiej królowej Wikingów	Imer, L. M., Åhfeldt, L. K., & Zedig, H. (2023). A lady of leadership: 3D-scanning of runestones in search of Queen Thyra and the Jelling Dynasty. Antiquity, 97(395), 1262-1278.	https://www.cambridge.org/core/journals/antiquity/article/lady-of-leadership-3dscanning-of-runestones-in-search-of-queen-thyra-and-the-jelling-dynasty/AAB7888A86FFF997927143CB68E872E0	Tyra, królowa Wikingów	https://doi.org/10.15184/aqy.2023.108	https://openalex.org/W4387533691	Społeczeństwo|Historia i kultura|Ewolucja człowieka, początki cywilizacji
2Rl146vHlbw	7500 dolarów dla bezdomnego - Tyra, królowa Wikingów - Z jelita trylobita | Czytamy naturę #181	2023-10-30T08:00:01Z	3)	23:53	https://www.youtube.com/watch?v=2Rl146vHlbw&t=1433s	wnętrzu jelita trylobita	Kraft, P., Vaškaninová, V., Mergl, M., Budil, P., Fatka, O., & Ahlberg, P. E. (2023). Uniquely preserved gut contents illuminate trilobite palaeophysiology. Nature, 622, 545–551 (2023).	https://www.nature.com/articles/s41586-023-06567-7	Z jelita trylobita	https://doi.org/10.1038/s41586-023-06567-7	https://openalex.org/W4387095447	Ziemia|Gleba, woda, biosfera|Rzeki, wody gruntowe i gleby
qBID4cYyNXQ	Bioniczna ręka z dotykiem - Zderzenie planet - Brukowanie Księżyca laserem | Czytamy naturę #180	2023-10-23T08:00:31Z	1)	00:45	https://www.youtube.com/watch?v=qBID4cYyNXQ&t=45s	bionicznej ręce z dwukierunkową komunikacją, czyli taką, którą użytkownik czuje jako swoje własne ciało	Ortiz-Catalan, M., Zbinden, J., Millenaar, J., D’Accolti, D., Controzzi, M., Clemente, F., ... & Brånemark, R. (2023). A highly integrated bionic hand with neural control and feedback for use in daily life. Science Robotics, 8(83), eadf7360.	https://www.science.org/doi/10.1126/scirobotics.adf7360	Bioniczna ręka z dotykiem	https://doi.org/10.1126/scirobotics.adf7360	https://openalex.org/W4387553620	Wytwarzanie|Materiały|Elektronika miękka, smart textiles
qBID4cYyNXQ	Bioniczna ręka z dotykiem - Zderzenie planet - Brukowanie Księżyca laserem | Czytamy naturę #180	2023-10-23T08:00:31Z	2)	10:47	https://www.youtube.com/watch?v=qBID4cYyNXQ&t=647s	zderzeniu dwóch planet, które - chyba - właśnie zaobserwowaliśmy	Kenworthy, M., Lock, S., Kennedy, G., van Capelleveen, R., Mamajek, E., Carone, L., ... & Rizzo Smith, M. (2023). A planetary collision afterglow and transit of the resultant debris cloud. Nature, 622(7982), 251-254.	https://www.nature.com/articles/s41586-023-06573-9	Zderzenie planet	https://doi.org/10.1038/s41586-023-06573-9	https://openalex.org/W4387527819	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
qBID4cYyNXQ	Bioniczna ręka z dotykiem - Zderzenie planet - Brukowanie Księżyca laserem | Czytamy naturę #180	2023-10-23T08:00:31Z	3)	19:43	https://www.youtube.com/watch?v=qBID4cYyNXQ&t=1183s	brukowaniu powierzchni Księżyca przy pomocy lasera.	Ginés-Palomares, J. C., Fateri, M., Kalhöfer, E., Schubert, T., Meyer, L., Kolsch, N., ... & Günster, J. (2023). Laser melting manufacturing of large elements of lunar regolith simulant for paving on the Moon. Scientific Reports, 13(1), 15593.	https://www.nature.com/articles/s41598-023-42008-1	Brukowanie Księżyca laserem	https://doi.org/10.1038/s41598-023-42008-1	https://openalex.org/W4387579633	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
suT02roBwpY	Jak coś podnieść martwym pająkiem? Ignobel z inżynierii mechanicznej 2023 | Czytamy naturę	2023-10-19T08:00:23Z	1)	00:00	https://www.youtube.com/watch?v=suT02roBwpY	IgNoblu 2023 z inżynierii mechanicznej, przyznanym za badania nad chwytakiem wyprodukowanym z martwego pająka	Yap, T. F., Liu, Z., Rajappan, A., Shimokusu, T. J., & Preston, D. J. (2022). Necrobotics: Biotic Materials as Ready‐to‐Use Actuators. Advanced Science, 9(29), 2201174	https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/advs.202201174	Jak coś podnieść martwym pająkiem?	https://doi.org/10.1002/advs.202201174	https://openalex.org/W4287219268	Symbole-bity-sygnały|Maszyny|Robotyka
