cluster_id	x	y	num_recent_articles	cluster_category	growth_rating	key_concepts
26936	334.4882	52.345	40	1	39.94	160550,162581,33156,152532,178333
28341	354.7681	173.2141	312	1	29.77	111700,158616,158649,158625,158650
47263	282.1463	324.0316	323	1	79.41	227763,227759,197575,227784,227719
46148	249.8048	360.3876	148	1	65.65	231604,34429,135476,259465,168224
42921	256.2815	360.0731	557	1	63.06	270452,97167,182882,270447,209689
4354	-3.756	-319.0934	917	10	11.43	106653,95655,215209,257038,149407
74706	-238.9025	-159.4118	196	10	92.49	39567,71303,49019,143405,120649
26396	-113.4695	-322.5201	691	10	36.0	219614,232032,204691,252380,252543
67853	-255.7111	266.528	63	4	95.89	90146,269169,30812,61100,149834
20314	-325.5415	190.5246	759	4	25.97	63233,43187,43249,180834,182529
45941	222.1677	314.4107	227	4	10.86	82633,50298,7451,180348,141026
43488	161.2679	327.0336	369	4	89.2	168983,203309,170333,170347,233236
6142	-211.2235	213.0959	442	7	10.56	40475,45850,27196,43194,38715
16349	-455.0861	171.7412	346	7	48.46	187767,187706,223517,270984,152066
223	-422.2369	132.3956	751	7	29.52	130095,91725,52313,223606,191432
27562	-405.5786	111.9583	329	7	32.46	87764,128168,177650,71993,79942
2028	-360.9197	-197.2021	1871	2	50.39	236770,203002,230268,236769,124689
69981	-362.0731	-176.926	315	2	67.16	67157,70673,272199,110502,13498
42543	-382.5131	-165.4293	179	2	6.91	165973,165909,165905,173495,165948
57715	-240.1312	-149.5437	151	2	22.27	157448,157454,261631,47449,13990
26257	-365.9175	30.1972	449	2	57.68	166116,193315,54971,181743,54972
51330	-367.1694	27.7569	602	2	65.83	142363,170311,222291,270060,34235
41015	-378.1783	-184.4627	138	2	15.95	247887,120634,125208,247871,247857
77006	-241.482	43.8949	115	2	82.65	27961,153762,156860,27935,156878
57039	-349.3242	-207.1024	128	2	73.94	173636,173560,13498,230852,68789
38579	-395.2698	-139.7557	434	2	9.47	247237,90771,173452,61051,247280
39770	-337.7584	82.868	754	2	55.11	140031,138540,268259,140041,4760
35054	-361.4238	-236.0767	34	2	93.5	241613,140641,241592,95241,237433
66451	-380.6531	93.2501	52	2	90.06	62937,10338,267975,12525,115610
14960	-441.9705	-85.7017	406	2	21.61	26330,29398,255048,17132,268731
70326	-395.2933	-124.9126	103	2	81.49	52973,52963,926,52967,67990
74672	-321.3491	264.0519	5	6	97.58	196863,205784,215395,73680,220289
19095	89.2318	411.7921	20	6	95.36	36780,129961,218773,112705,218775
27027	114.873	415.038	432	6	32.26	111757,269082,174862,194669,219933
50562	389.0403	230.1467	249	6	56.73	193568,86941,141383,259508,103184
42576	251.4835	303.741	193	6	24.0	164759,212332,210357,221772,221775
36132	203.0526	355.5299	181	6	54.86	161327,132440,251219,18398,152265
42337	189.8211	401.1875	257	6	27.22	224015,90228,93663,182534,156757
18617	-228.455	294.959	488	6	52.79	127749,196791,196730,29348,196794
24012	42.4467	468.3163	133	6	14.66	215493,218891,216076,207997,177428
26160	48.3157	455.6315	97	6	69.17	68289,262972,149266,190211,258647
17668	130.7744	321.9366	126	6	61.34	46504,46503,143584,251779,234031
34237	-228.3117	289.2602	391	6	78.48	196791,232273,196794,196773,216657
18571	49.3786	337.3113	421	6	46.23	188259,188237,261831,188255,25945
39912	174.1485	362.0957	85	6	56.87	147278,259743,42276,1129,30613
53591	397.4229	172.9798	99	6	4.0	178665,146199,261009,85767,146294
35092	229.6064	302.9011	222	6	44.66	175844,1505,234031,31008,187373
55095	280.5094	344.9638	281	6	83.94	222976,84528,220905,149855,84559
58142	42.9888	454.4069	93	6	58.33	259520,170973,150955,152169,194510
104	244.6637	219.6769	1455	3	23.2	169361,271391,258666,265898,92488
921	-193.1102	192.0025	2028	3	69.42	212448,153783,222306,235788,175315
59981	166.9782	-201.6162	98	0	60.21	57764,31722,31547,170815,198963
14444	348.9768	-230.252	353	0	29.09	255982,226494,142381,258353,100009
13155	199.8803	-163.6247	312	0	40.01	266250,199255,199778,46453,199657
2631	45.2459	53.2696	391	0	67.19	30943,228422,204892,169950,198953
44455	116.5186	177.1047	208	0	41.96	135891,135906,188816,92219,157819
14493	337.825	-82.4063	12	0	74.82	147351,97108,51215,132357,110727
39663	225.6298	-176.6615	15	0	78.32	158183,230603,87164,158113,212547
29542	267.3278	-157.1877	182	0	75.25	60529,210725,185662,265079,261155
12861	72.774	-122.9458	769	0	63.03	4327,200669,189357,76437,153316
39939	223.9245	-123.9499	69	0	9.95	210256,198955,162572,198963,24486
14972	291.7401	-77.1764	456	0	55.67	12215,217808,11350,12216,146099
24195	125.975	175.227	78	0	72.28	232681,232701,244652,162712,183295
23188	134.1788	184.0965	72	0	79.87	153440,151307,151313,250124,31973
24647	266.8915	-18.1557	164	0	79.62	21734,155439,108429,7305,162701
12483	173.583	-367.1331	73	8	70.17	70007,60057,206009,148911,205997
6501	256.1787	-350.0697	75	8	49.51	234388,113745,134778,229891,31018
46164	328.4654	-177.4872	330	8	43.46	96911,160699,183473,216620,227369
8099	145.4488	-366.1121	174	8	28.43	152939,63579,171038,55915,158194
21940	31.1352	-46.8837	84	8	40.39	34791,246389,129167,161741,161736
26048	257.2765	-309.9627	606	8	22.72	114834,216620,117639,10111,153665
2689	221.6391	-287.1289	711	8	36.06	241116,192430,254271,262480,220622
47521	349.7365	-190.0345	339	8	60.38	96911,61229,19888,121625,192411
4149	187.006	-439.9445	467	8	20.75	143677,68711,143678,271263,143680
262	361.7417	-223.4101	1772	8	42.88	100404,131905,55915,243304,243259
738	355.8952	-312.3456	1514	8	24.32	102618,228291,216348,117246,222381
10061	33.364	-490.7697	101	8	57.7	255468,149001,148828,149021,5981
8724	212.9774	5.8186	25	8	59.15	108424,25732,197605,269101,155517
13179	346.5197	-222.2492	344	8	12.74	163246,163226,58481,163275,163247
34950	-486.2475	110.6407	209	8	18.94	128333,81210,212740,80507,80546
16682	175.8013	-319.3264	67	8	15.7	182431,92424,96340,53119,98016
5547	162.1723	-488.5013	763	8	72.82	236520,193587,98567,55242,3574
7360	338.4616	-194.5729	705	8	74.0	108034,98999,84680,99000,19898
625	302.5968	-380.7958	815	8	28.91	257704,186596,268649,55915,80770
21155	100.6715	-385.5034	1588	8	73.93	25641,235796,212448,218279,260812
28184	-62.6876	-496.9861	193	8	21.36	80200,80199,220361,214968,219835
49936	144.1342	-248.7683	216	1	70.27	199723,249194,150577,249280,58574
49224	400.7032	90.1261	405	1	51.41	160699,159377,162562,7198,145462
51548	415.1805	-10.0052	58	1	83.9	250546,156774,101553,127815,215514
3513	406.7199	175.7587	100	1	56.67	67334,153346,131526,164370,16235
63406	461.1424	50.7218	102	1	84.75	27625,76947,146201,242231,132417
22542	210.3867	-132.5463	148	1	13.15	238051,33272,152749,203199,238042
45540	391.1401	223.0763	36	1	37.78	32089,41468,246770,181888,32140
35922	437.8783	38.2009	484	1	80.87	89160,222755,189935,183256,221342
38924	295.2149	309.5613	223	1	11.17	118553,5257,148190,69607,70286
60488	468.4379	28.208	26	1	64.05	265157,200288,121230,102964,10549
60465	409.3851	174.7117	21	1	62.16	259402,52524,218812,230215,24305
30247	283.0853	318.4315	136	1	39.33	238392,238398,215558,234064,190855
37526	309.0438	62.5798	31	1	57.91	3187,77541,4494,58440,80092
39388	-133.5351	414.2683	208	4	22.74	102939,192751,67869,54413,65832
67649	64.0108	404.6668	7	4	98.88	147624,147625
40251	281.503	179.3549	265	4	50.02	53602,191858,155851,61048,97126
48449	43.0762	407.7568	100	4	82.92	125604,125603,271154,187702,76535
33436	136.5123	-172.5348	161	4	41.78	200272,11470,36906,269132,201781
36599	-213.9206	-364.8428	11	2	60.03	106234,261465,74869,116670,68685
5536	-304.1107	-236.803	1083	2	10.02	10065,258386,50574,134593,154787
6647	-313.8489	-239.0031	514	2	62.29	26376,84778,204057,26377,150170
70684	-494.6919	-41.8403	3	2	94.12	147624,147625
78997	-356.3217	186.6312	168	2	78.57	170072,235503,235392,172905,131756
41494	-316.6852	51.0088	660	2	48.26	154698,169369,159917,270300,169378
23894	-258.3283	-139.1677	7	2	88.12	201734,175432,268828,265475,73619
17462	52.8713	154.8824	746	2	60.81	212438,244737,91763,29325,244697
72075	-306.0382	-301.0345	92	2	80.4	255078,263234,15222,216888,255099
47434	-368.3838	51.163	238	2	66.71	8613,218093,224537,261168,234614
21123	-267.2295	-94.4983	17	2	63.61	146374,146385,5152,225587,146375
7497	60.166	405.1821	225	6	57.62	161835,34255,217626,209381,161386
4916	146.2282	430.9258	431	6	57.99	212720,212950,212833,187922,212849
2695	7.834	364.1102	1715	6	64.13	37983,259165,201401,214749,144344
72528	-120.567	420.5836	61	6	47.27	1600,128720,134673,50902,242475
7250	349.7629	201.9276	229	6	23.3	104996,144178,218757,194438,234041
2739	47.3165	404.8345	167	6	20.97	65822,66482,9497,65823,65821
4094	-336.0167	244.1853	1188	6	25.99	265243,106198,67751,218656,162820
20126	210.2959	322.0678	493	6	28.34	183522,214915,183510,262013,136314
57668	320.1382	-187.043	93	0	39.53	99845,54137,19870,97704,228106
26670	204.2512	-136.6914	200	0	69.62	220805,152749,270187,88780,54134
12064	300.6561	-26.331	230	0	30.94	32943,213112,270160,37784,231052
71670	96.1132	-134.5386	102	0	26.24	162466,236516,198334,149579,160699
19852	226.7585	-219.9622	31	0	85.27	51619,66568,228120,35888,30907
29093	335.4611	-88.467	132	0	69.51	265427,184149,19870,238314,162621
32764	372.0016	-87.1457	237	0	59.95	53538,82654,128556,84309,194117
13563	328.4233	-171.155	355	0	46.46	159381,162621,160683,97318,162557
31924	185.1077	-197.3397	18	0	27.74	88800,189128,266433,33328,94844
39834	329.9425	-81.6412	207	0	61.55	110780,99233,99224,261164,199279
29221	350.998	-5.5977	138	0	21.77	244624,244623,146760,8815,216001
23814	186.5353	239.2838	11	5	98.43	147624,147625
11296	102.5458	413.5057	124	9	21.01	251077,181355,251084,117390,156057
29859	-350.7079	300.835	211	9	86.99	271964,144116,143216,203564,7140
38693	380.1156	-168.9502	138	8	38.9	222332,128561,202406,52483,90007
33916	82.4814	-132.5022	575	8	77.83	100331,76618,157384,36871,5642
29787	192.2553	-429.8688	367	8	25.2	223426,122163,12954,24842,12953
3984	36.5063	-499.0232	624	8	53.13	152302,251184,91200,176975,204147
2135	201.9743	-258.5304	1014	8	55.49	96735,158562,158618,166940,220624
15697	152.2072	-201.5722	192	8	20.88	45988,38882,38881,159474,38880
82	304.885	-379.8341	1787	8	25.89	203160,207738,76778,195169,197305
28680	22.4822	-41.6045	240	8	20.93	174651,213525,153245,25257,153247
2064	215.8534	-87.447	1270	8	34.88	40800,144537,122848,4034,142562
38135	256.2738	-33.7416	148	1	81.18	32341,36329,27778,88831,199248
6975	87.6403	-124.1064	480	1	40.36	108229,159381,44837,52900,183963
25905	48.096	71.2824	119	1	38.97	128957,182795,206262,55608,221785
45811	470.2802	17.0418	554	1	20.94	217238,260491,240535,162120,240245
40619	362.1514	80.6686	292	1	41.96	178665,264087,270752,136101,270744
57823	-386.2155	-170.1043	165	2	45.99	211289,211286,211287,158056,222151
11311	-401.0593	-134.4539	11	2	7.89	121833,77287,104393,85228,52221
31291	-368.1406	26.3024	232	2	14.32	92614,65250,73905,53936,201103
10390	-408.2859	84.6463	294	2	32.14	107266,261191,88289,173479,264675
31419	-306.3803	-242.1023	111	2	16.84	28201,111827,90980,220867,18828
7153	-423.1963	-104.5427	85	2	1.48	91708,114296,222193,140692,140694
27691	-356.9025	-226.7037	733	2	15.29	237408,75055,221423,260523,26196
24971	150.2342	419.5128	349	6	14.71	69597,187222,236700,181139,97078
16642	385.1836	-7.8819	641	6	43.93	151344,151335,188942,151330,159877
8864	258.3551	292.3644	434	6	48.15	254907,61772,271574,246457,153163
13435	255.4666	355.6568	316	6	19.15	84534,84527,265386,231604,75739
32650	263.3868	363.9504	500	6	66.08	137029,182694,181106,41951,269094
11154	286.183	-333.3025	70	0	82.74	57560,57590,60518,57564,57571
6789	198.5836	-233.9294	1306	0	60.58	86002,269211,220624,168490,199483
12159	371.4528	9.038	586	1	59.41	190277,178607,38098,46634,168336
16511	-344.8021	248.8927	170	4	10.24	134912,231204,102469,160552,31380
13747	-307.8819	-210.7294	531	2	37.17	185423,53994,46516,142495,46533
19485	-302.8057	-221.3532	217	2	54.91	9768,142495,112483,241629,86405
446	-394.5506	-40.1741	2048	2	35.49	215698,237886,91770,101004,38625
2228	-395.7414	-81.8053	313	2	77.49	166263,17856,241922,17858,17857
1133	-366.8847	61.0612	579	2	8.58	117624,218094,251016,115614,155010
31982	-48.3755	179.2736	147	0	73.22	170558,170548,182310,170539,161411
63678	335.8962	-175.4268	361	0	3.05	210867,146359,110776,78325,212155
62052	112.7586	-15.2633	105	0	56.54	183348,34329,45333,127263,127260
38655	120.1433	-5.7829	45	0	42.95	39600,98162,214632,189251,5555
50413	98.6181	161.3268	24	0	76.92	40270,162306,179549,29663,31242
69636	-48.0131	153.5327	52	0	28.08	245775,156646,103970,231311,265833
49102	130.7297	112.6531	141	0	35.42	230995,217337,226972,171384,199511
80737	332.7191	-172.7873	254	0	30.06	211408,162621,162562,160699,210862
82050	231.5875	97.2192	204	0	39.05	90525,152674,227561,200122,169997
84991	238.3612	111.612	169	0	91.78	119423,72161,1055,206678,7437
25096	125.8275	6.073	167	0	10.29	180643,98890,98891,236830,160858
76959	246.9438	-17.4542	159	0	23.47	112167,66539,83670,236063,249078
82155	247.7276	105.1457	111	0	52.2	72822,72823,257330,26435,26436
16981	149.0676	100.5885	124	0	13.76	168597,56503,97564,32120,169598
47153	113.5664	-13.1191	16	0	98.43	3866,140682,108023,63650,183957
74958	252.7032	119.2468	36	0	26.52	92800,141300,18622,221783,211104
80375	134.9075	27.6228	53	0	90.13	78280,29536,29878,176215,4181
79082	269.5784	109.5902	196	0	22.14	152677,264393,183998,104964,217643
55018	154.1275	40.2673	15	0	92.07	273941,151341,273940,180662,144811
34594	-13.3088	105.9274	133	0	62.62	214385,198830,214445,198832,224983
65283	159.258	148.5336	24	0	88.04	244725,130957,157707,192283,141244
82622	43.6478	118.5584	90	0	73.91	26462,166826,157337,228472,211799
46901	211.1669	101.385	265	0	54.61	92352,188039,51618,188098,263486
86275	262.0859	104.6593	144	0	81.85	7285,185283,140544,128060,83667
15676	12.2757	104.7066	232	0	6.05	4008,21332,198811,188081,25237
23809	-22.1819	111.2841	269	0	50.48	247534,211301,264607,196884,20795
67826	441.0885	-60.6812	80	0	80.41	114762,84026,21059,85064,191252
63126	-0.3732	113.0668	53	0	94.39	144946,144947,45488,72031,188618
77013	36.4431	-43.7217	74	0	76.74	96094,62709,141682,226448,141683
35562	-38.9929	109.522	130	0	71.8	245465,203748,228792,14990,245992
30617	196.2126	394.8577	207	0	60.7	3707,219330,3722,3719,69267
86077	80.3648	211.8671	68	0	74.26	66824,112175,127021,55694,87230
49742	56.417	129.3672	107	0	45.77	11929,155661,29973,113841,149568
43176	105.7691	161.8929	236	0	80.86	22164,147039,52003,100697,137404
47380	51.7445	125.1295	100	0	90.68	158449,7206,158450,272249,194535
63140	-54.064	133.8992	103	0	72.84	251592,158829,251591,251545,37449
51431	50.3822	42.5938	150	0	74.6	136436,194237,194241,194242,238454
49253	42.6668	113.7875	129	0	72.77	128658,185808,166824,134684,128663
39073	80.0169	30.0659	15	0	97.58	130458,121181,215390,84450,111916
40885	-231.5295	71.3343	9	0	98.39	74295,42981,99808,78105,7078
24355	1.6891	114.8411	201	0	65.13	263988,34028,99166,71001,201288
80021	78.0773	-147.9088	162	0	78.01	10073,29549,269218,222372,174375
64367	114.1247	176.8518	170	0	33.29	244658,177223,92461,232701,232784
66675	110.4731	172.3239	108	0	46.16	111799,208684,191276,254385,110701
21675	117.5924	-9.1594	182	0	40.81	111676,248546,248540,262334,159513
58092	89.7789	186.8546	107	0	2.72	272222,144376,95213,195913,144374
84095	-139.0839	-225.6362	87	0	85.46	607,178464,2901,113705,72493
71287	111.6922	171.9033	148	0	26.68	178330,136000,254095,155684,260151
74899	121.0447	174.7721	117	0	76.52	52093,52080,232272,171138,272834
69991	120.0009	176.7179	53	0	87.13	171139,155484,146453,155434,126525
12633	123.5378	14.9527	254	0	11.59	54443,113916,529,160592,156433
40071	111.7101	167.9894	76	0	2.16	272551,122280,114858,145329,166004
20740	127.1618	21.2781	265	0	79.26	173249,217323,69816,207276,228982
67666	44.4054	117.562	84	0	74.72	137742,72450,72449,230956,207888
80309	50.5858	117.6195	87	0	80.09	127559,156456,249846,230956,184619
42007	70.1319	-122.4391	18	0	97.5	189357,186454,48310,46759,189303
82779	159.5358	-227.8188	8	0	98.63	62615,118774,1961,136554,184317
66208	50.2545	72.7166	52	0	92.56	11488,219333,16672,169963,207888
78135	62.5257	-125.9399	37	0	87.3	722,244272,245442,162603,174518
33855	166.4444	-432.7206	132	0	87.49	220422,220773,220777,220393,262936
54024	142.2268	153.2733	168	0	12.31	151307,183852,151314,186197,148215
80984	115.7468	197.8846	383	0	72.13	246478,232733,257698,242952,246479
77898	116.3292	188.9388	53	0	89.39	355,92216,354,103874,148154
74599	147.9635	37.1433	16	0	96.29	98547,186197,202006,98546,234264
52502	248.3195	134.377	259	0	2.33	101590,21021,15924,230224,231316
69311	260.1003	-23.6646	9	0	96.29	147624,147625
84229	42.3496	91.5014	96	0	85.54	194754,185483,48062,88517,186204
37878	101.1032	43.3441	214	0	30.42	207491,196884,252273,207492,190619
13404	110.8491	190.1813	357	0	26.49	120697,248075,246380,118996,193291
75437	178.2602	157.2453	118	0	79.51	272791,147439,93458,24230,272792
40988	-246.7804	-419.53	5	0	88.12	95302,145155,134337,1978,139294
42456	183.1999	-198.4892	15	0	99.28	4159,5649,190598,98473,83815
79096	136.8915	172.2971	77	0	37.4	21882,125840,151344,215297,52596
36410	5.6975	117.4059	73	0	62.88	120329,186848,120330,255218,213832
80417	180.9941	40.7337	126	0	85.95	33166,33167,192914,20037,8133
69039	316.7475	-36.5259	114	0	75.18	54544,155455,216714,238295,151307
56182	101.0101	196.0876	134	0	57.52	78653,178561,232733,116033,231813
77300	391.9205	144.7024	40	0	43.26	13755,151307,90929,151315,268932
54611	130.3549	180.2033	17	0	92.96	20253,242133,60262,164325,72281
69360	233.8104	137.2595	196	0	57.39	178408,264393,152677,29644,240815
48541	190.0889	139.8104	119	0	98.28	8947,194950,153922,272619,99507
61642	214.3334	134.3984	222	0	64.45	103611,232397,232396,186230,231316
66785	113.0963	173.7545	113	0	63.71	52080,8945,226777,8947,63417
62698	206.4885	113.3854	145	0	27.74	15903,15904,15909,15906,27037
48762	12.2951	135.9213	5	0	97.58	147624,147625
10785	117.2458	191.1644	19	0	92.22	1469,63948,67151,118329,116569
27378	71.5924	187.2748	288	0	49.11	50264,253374,125300,253267,264574
80415	112.1083	193.5241	105	0	50.26	232733,24405,232874,93898,90091
13129	-11.0265	159.188	114	0	87.16	7116,25470,231813,209479,271471
21482	71.9128	202.5572	847	0	80.54	253370,125418,253333,117857,226814
35613	-64.1495	173.0395	310	0	68.17	234264,186230,186204,39708,189418
77209	45.6902	94.5964	81	0	87.93	81927,244667,62963,186717,62962
73318	118.4584	193.1874	244	0	24.16	129778,246482,118993,184140,246375
47350	-170.8118	180.6607	33	0	67.68	40100,200861,221630,236515,232290
1908	-50.668	133.2296	657	0	57.39	158829,138258,167450,272437,177919
29799	-44.5681	170.8151	163	0	43.49	247457,160112,151829,2596,151827
11081	-41.5733	247.8093	330	0	31.39	75329,75429,85403,40376,30483
14372	-16.1721	123.808	258	0	19.12	74486,74538,40555,4047,4161
62616	-50.352	145.9148	92	0	53.57	234375,99451,211544,266600,99467
20673	-42.6934	244.995	386	0	16.13	75329,126125,231888,185047,190029
18771	-41.1126	246.2391	402	0	29.21	75362,30476,71656,140188,246779
20977	-42.1992	248.5165	336	0	30.46	75329,75361,266821,93156,30486
25448	-0.1861	129.5706	335	0	61.05	258674,21490,162320,254881,45443
35980	-27.4723	158.3418	165	0	54.29	24352,105133,164472,24351,55919
41537	10.9133	118.62	237	0	39.3	60297,272983,160248,254800,192422
5817	5.0012	142.0847	653	0	21.17	48528,186734,186732,186735,192468
11469	-30.9374	111.5532	344	0	19.74	179483,190029,44257,40328,93156
22615	-20.1478	122.9041	239	0	52.47	242140,242139,71011,192786,64842
39574	15.7251	122.0165	222	0	72.52	14608,166417,192987,103050,8865
37305	115.1684	158.2876	141	0	88.73	221818,258055,267759,232881,240296
45756	243.9323	102.7163	403	0	49.06	145132,180224,180212,145133,267638
59903	-27.5728	117.4541	143	0	70.92	144679,45510,44590,196925,196924
28833	-35.9332	138.6979	183	0	11.89	54434,234375,135567,54471,45041
53579	-6.2524	143.2471	159	0	43.27	227743,97190,23582,73094,30346
29335	52.0156	53.2471	40	0	63.66	3707,139046,219347,35679,5705
38205	71.9518	149.18	332	0	55.49	166529,166523,208675,60395,8031
19195	35.8012	125.5443	233	0	83.53	127326,217740,134525,217755,198998
24797	26.3997	115.0024	168	0	30.46	125616,187794,201600,187795,102721
16148	-21.1236	124.0766	248	0	26.18	258744,236279,186459,188113,61311
62498	9.8589	131.8064	132	0	64.91	8345,250876,219271,8344,70386
39867	47.9175	123.0158	107	0	84.16	19554,246565,242173,242174,246830
24421	-26.8893	119.5052	278	0	74.7	115785,112161,245454,140378,245461
29242	33.5442	73.1269	180	0	57.56	57430,188000,228426,198973,57429
36708	14.0289	112.9405	167	0	69.14	165043,7971,24890,230681,14307
23780	35.2783	127.068	338	0	71.06	183705,217757,44595,126208,2118
39863	46.5011	119.2886	179	0	66.53	165564,203878,273108,41668,4589
26436	21.5159	113.3823	151	0	35.5	145312,188466,272984,188483,177324
47287	106.7191	188.4831	235	0	18.01	244581,198992,220638,257417,260241
5837	-62.9602	178.2572	141	0	26.0	33579,126997,235741,219261,22505
25585	15.1731	104.4273	344	0	76.32	9204,259541,157976,162322,157978
7018	20.551	113.4235	194	0	63.12	152241,167139,7064,252650,243497
3858	-13.4608	111.5712	401	0	22.06	149782,148437,213247,158410,249784
7558	-41.936	115.6822	314	0	52.98	158385,234382,158360,242139,183129
22666	-17.0643	113.9399	108	0	45.31	252294,236276,252285,235750,163758
19895	6.9327	130.7913	15	0	80.95	184240,192888,164552,114710,205365
34928	23.3342	119.9679	103	0	76.31	160029,198739,156422,221622,233883
41645	77.6454	155.6125	201	0	54.96	21167,260153,22968,163954,23969
41394	125.8867	173.5609	315	0	36.84	71576,192786,102038,143600,271236
12248	34.423	157.5188	164	0	51.05	248017,54434,248029,120185,165848
27693	14.6599	129.9099	221	0	69.33	116339,116334,112842,112076,116338
46713	15.381	130.7407	123	0	87.48	14494,105298,192786,157806,244886
18931	9.6183	129.5293	189	0	60.29	177745,188597,233846,177744,197408
42942	22.432	123.5713	210	0	63.44	91225,233846,233885,188606,232835
73238	91.3663	166.2974	73	0	63.61	272756,145114,45770,131384,251792
79929	-99.9027	160.0287	58	0	71.4	131254,272433,96254,96255,117812
33067	-7.4706	141.8744	136	0	47.2	192786,265954,232729,232865,177792
50493	-48.0501	151.8443	147	0	70.3	167455,20948,188081,161811,69289
34681	-133.0673	176.0714	98	0	37.58	105299,153934,239543,153932,153933
16085	-17.2555	139.6394	728	0	56.52	231893,167593,191044,254881,231892
46858	-51.8303	176.6628	199	0	25.93	193364,120342,25231,112860,137589
7804	28.1136	115.1098	555	0	16.94	134333,262126,219532,160443,253404
33318	-25.1762	138.0244	65	0	83.89	157338,93156,127735,21881,169964
16199	-52.4326	174.0057	172	0	70.02	33578,244155,33577,216795,244154
16849	-32.3011	118.5201	527	0	33.41	217222,217219,152117,159510,93156
17889	-61.4862	151.2515	1025	0	55.09	25497,163424,82136,188105,25501
64659	-23.6115	135.7412	80	0	85.76	157339,205380,79158,82625,145925
2524	-57.2299	133.9531	267	0	10.64	91552,222004,153781,195721,221992
18022	-53.0433	150.4817	343	0	80.44	9408,272748,247530,118932,266296
9541	18.8548	108.202	652	0	60.74	247468,83788,172354,246611,31112
62083	-39.7688	226.3845	85	0	58.44	158411,45785,158410,157336,226898
29735	-17.6217	109.765	179	0	65.79	254656,126845,198343,166547,198332
72553	127.519	14.0061	40	0	92.17	119246,217332,217316,61885,217323
52544	100.4427	175.8324	143	0	63.9	103611,192786,232395,69677,224418
77585	25.2389	120.3273	86	0	60.75	248068,248029,161851,248034,109659
25553	96.0474	166.8204	301	0	1.84	19414,248068,232191,264990,232188
53618	199.1443	147.3296	38	0	97.52	235132,235103,269251,131208,235129
31942	92.3898	194.0337	222	0	48.88	27754,112645,33249,93901,75854
51704	43.2289	151.2269	68	0	53.2	168876,248017,103519,186522,117507
76434	114.8132	186.2159	79	0	95.81	84352,160858,109447,244715,115029
41921	133.6923	174.8837	238	0	19.88	81896,192786,213565,213568,213572
51735	105.4259	181.6724	316	0	3.35	248068,254373,232743,229040,136736
47792	121.6475	184.8841	17	0	81.37	242836,159734,261018,179037,228163
62794	130.9086	33.6835	267	0	52.06	200365,194995,12154,255953,189185
36393	92.0214	197.5518	240	0	8.24	37920,186828,271705,110343,89910
63309	85.1039	176.3483	65	0	21.81	258773,144369,144370,272238,258774
45344	103.0675	186.5249	135	0	29.07	194507,178561,178751,272525,178752
69459	159.0328	168.1954	95	0	76.21	1672,190771,233445,235891,51650
46978	107.1604	198.0984	388	0	27.24	190810,50221,189226,158760,216879
82845	164.4809	164.8683	83	0	87.11	51665,190810,2469,75494,262460
20164	-5.0423	126.1529	216	0	38.81	120723,247989,34500,247990,120687
50185	51.0522	158.9993	134	0	12.67	31438,171497,38841,17935,31435
30559	105.5782	173.2894	29	0	56.77	101669,121060,78265,233846,211267
10951	4.5335	129.7344	162	0	34.46	47377,219257,231888,91461,254857
72126	90.5806	188.6185	74	0	84.07	272222,144373,219715,103478,92669
61800	104.1832	197.0209	198	0	58.95	225288,95060,65996,225284,222886
60518	103.2461	192.5254	292	0	4.35	205975,253484,178463,271719,271641
25186	95.7031	196.1871	662	0	67.53	205975,174172,253489,263960,271479
68811	173.9431	155.7465	64	0	68.45	236496,259900,210796,57627,1060
73503	104.3949	322.6349	138	0	8.66	30314,30313,27385,248014,248068
9355	-59.8017	186.3795	309	0	12.33	126211,232061,195531,263708,165047
24319	111.3765	183.4609	467	0	30.07	4693,232835,135970,268260,1229
19274	-69.1645	185.5879	261	0	38.9	257236,195527,189418,40912,224438
60191	127.3751	117.6931	126	0	1.42	230975,102258,13780,216695,11217
80195	83.064	215.5729	206	0	77.7	196884,253329,253248,253428,253193
23440	55.6293	176.002	161	0	77.91	256886,269405,256884,256883,19185
25870	96.1515	206.8744	24	0	3.69	125341,126384,253195,4592,74688
58722	83.8472	197.2621	283	0	68.14	178463,205975,253489,149807,149806
59841	107.0063	190.7951	199	0	59.13	55915,197546,108638,269125,257243
28724	-52.3231	168.5241	102	0	70.03	258554,7861,232835,207355,232648
28112	49.9073	124.3358	246	0	31.44	25470,67574,232733,181629,230964
79623	96.1941	145.0391	211	0	91.43	193870,26980,179973,262675,230980
39380	63.2789	150.5654	817	0	85.09	253283,253282,253371,220671,253195
72495	73.322	196.3031	9	0	92.96	98352,98351,94306,17897,98155
65273	-115.7555	183.966	64	0	16.42	20797,272478,188574,232835,271488
63341	72.301	205.5873	16	0	73.38	66577,225065,228064,228059,225058
41414	67.1601	140.5984	602	0	41.78	56141,65694,98185,197301,194502
20803	35.0976	223.7577	431	0	25.73	55765,59753,199512,215836,15911
35866	-35.4036	147.4096	186	0	10.36	165343,8891,8890,205300,7869
17511	-127.1161	171.0967	100	0	75.61	93489,190725,196940,265949,130252
20766	-103.009	180.8426	459	0	70.51	126834,69279,146794,26063,115383
45684	-89.1108	167.454	155	0	58.33	242324,20799,102394,144777,110313
20907	69.3269	189.8817	346	0	17.68	45016,45019,256216,224435,157417
